timestamp,floor,zone,category,power_watt,kwh
2025-03-13 22:00:00,2,HR,IT,135.47,0.135
2025-03-13 22:00:00,2,HR,OTHER,72.2,0.072
2025-03-13 22:00:00,3,IT,AC,796.46,0.796
2025-03-13 22:00:00,3,IT,LIGHTING,112.78,0.113
2025-03-13 22:00:00,3,IT,IT,103.79,0.104
2025-03-13 22:00:00,3,IT,ELEVATOR,468.91,0.469
2025-03-13 22:00:00,3,IT,OTHER,38.42,0.038
2025-03-13 22:00:00,4,Legal,AC,738.66,0.739
2025-03-13 22:00:00,4,Legal,LIGHTING,96.58,0.097
2025-03-13 22:00:00,4,Legal,IT,99.17,0.099
2025-03-13 22:00:00,4,Legal,OTHER,71.33,0.071
2025-03-13 22:00:00,5,Finance,AC,775.92,0.776
2025-03-13 22:00:00,5,Finance,LIGHTING,113.32,0.113
2025-03-13 22:00:00,5,Finance,IT,93.99,0.094
2025-03-13 22:00:00,5,Finance,OTHER,69.4,0.069
2025-03-13 22:00:00,6,Marketing,AC,708.57,0.709
2025-03-13 22:00:00,6,Marketing,LIGHTING,85.37,0.085
2025-03-13 22:00:00,6,Marketing,IT,131.83,0.132
2025-03-13 22:00:00,6,Marketing,OTHER,48.39,0.048
2025-03-13 22:00:00,7,Management,AC,727.03,0.727
2025-03-13 22:00:00,7,Management,LIGHTING,84.51,0.085
2025-03-13 22:00:00,7,Management,IT,68.73,0.069
2025-03-13 22:00:00,7,Management,OTHER,32.5,0.032
2025-03-13 22:00:00,8,Executive Office,AC,703.86,0.704
2025-03-13 22:00:00,8,Executive Office,LIGHTING,148.14,0.148
2025-03-13 22:00:00,8,Executive Office,IT,118.13,0.118
2025-03-13 22:00:00,8,Executive Office,OTHER,58.41,0.058
2025-03-13 23:00:00,1,Lobby,AC,712.8,0.713
2025-03-13 23:00:00,1,Lobby,LIGHTING,108.13,0.108
2025-03-13 23:00:00,1,Lobby,IT,146.78,0.147
2025-03-13 23:00:00,1,Lobby,ELEVATOR,564.06,0.564
2025-03-13 23:00:00,1,Lobby,OTHER,33.98,0.034
2025-03-13 23:00:00,2,HR,AC,737.35,0.737
2025-03-13 23:00:00,2,HR,LIGHTING,116.11,0.116
2025-03-13 23:00:00,2,HR,IT,98.0,0.098
2025-03-13 23:00:00,2,HR,OTHER,68.43,0.068
2025-03-13 23:00:00,3,IT,AC,741.7,0.742
2025-03-13 23:00:00,3,IT,LIGHTING,106.91,0.107
2025-03-13 23:00:00,3,IT,IT,81.99,0.082
2025-03-13 23:00:00,3,IT,ELEVATOR,687.16,0.687
2025-03-13 23:00:00,3,IT,OTHER,27.74,0.028
2025-03-13 23:00:00,4,Legal,AC,795.83,0.796
2025-03-13 23:00:00,4,Legal,LIGHTING,115.87,0.116
2025-03-13 23:00:00,4,Legal,IT,104.9,0.105
2025-03-13 23:00:00,4,Legal,OTHER,79.1,0.079
2025-03-13 23:00:00,5,Finance,AC,663.94,0.664
2025-03-13 23:00:00,5,Finance,LIGHTING,113.75,0.114
2025-03-13 23:00:00,5,Finance,IT,138.85,0.139
2025-03-13 23:00:00,5,Finance,OTHER,52.94,0.053
2025-03-13 23:00:00,6,Marketing,AC,765.3,0.765
2025-03-13 23:00:00,6,Marketing,LIGHTING,98.24,0.098
2025-03-13 23:00:00,6,Marketing,IT,127.26,0.127
2025-03-13 23:00:00,6,Marketing,OTHER,34.97,0.035
2025-03-13 23:00:00,7,Management,AC,783.69,0.784
2025-03-13 23:00:00,7,Management,LIGHTING,139.7,0.14
2025-03-13 23:00:00,7,Management,IT,149.56,0.15
2025-03-13 23:00:00,7,Management,OTHER,30.55,0.031
2025-03-13 23:00:00,8,Executive Office,AC,796.49,0.796
2025-03-13 23:00:00,8,Executive Office,LIGHTING,141.12,0.141
2025-03-13 23:00:00,8,Executive Office,IT,63.71,0.064
2025-03-13 23:00:00,8,Executive Office,OTHER,69.06,0.069
2025-03-14 00:00:00,1,Lobby,AC,798.62,0.799
2025-03-14 00:00:00,1,Lobby,LIGHTING,147.55,0.148
2025-03-14 00:00:00,1,Lobby,IT,138.11,0.138
2025-03-14 00:00:00,1,Lobby,ELEVATOR,517.0,0.517
2025-03-14 00:00:00,1,Lobby,OTHER,63.89,0.064
2025-03-14 00:00:00,2,HR,AC,745.4,0.745
2025-03-14 00:00:00,2,HR,LIGHTING,103.93,0.104
2025-03-14 00:00:00,2,HR,IT,86.76,0.087
2025-03-14 00:00:00,2,HR,OTHER,23.77,0.024
2025-03-14 00:00:00,3,IT,AC,755.86,0.756
2025-03-14 00:00:00,3,IT,LIGHTING,84.28,0.084
2025-03-14 00:00:00,3,IT,IT,115.09,0.115
2025-03-14 00:00:00,3,IT,ELEVATOR,532.62,0.533
2025-03-14 00:00:00,3,IT,OTHER,28.77,0.029
2025-03-14 00:00:00,4,Legal,AC,691.13,0.691
2025-03-14 00:00:00,4,Legal,LIGHTING,84.65,0.085
2025-03-14 00:00:00,4,Legal,IT,113.27,0.113
2025-03-14 00:00:00,4,Legal,OTHER,58.96,0.059
2025-03-14 00:00:00,5,Finance,AC,746.64,0.747
2025-03-14 00:00:00,5,Finance,LIGHTING,144.48,0.144
2025-03-14 00:00:00,5,Finance,IT,137.82,0.138
2025-03-14 00:00:00,5,Finance,OTHER,39.79,0.04
2025-03-14 00:00:00,6,Marketing,AC,626.15,0.626
2025-03-14 00:00:00,6,Marketing,LIGHTING,101.66,0.102
2025-03-14 00:00:00,6,Marketing,IT,102.34,0.102
2025-03-14 00:00:00,6,Marketing,OTHER,21.65,0.022
2025-03-14 00:00:00,7,Management,AC,621.43,0.621
2025-03-14 00:00:00,7,Management,LIGHTING,139.48,0.139
2025-03-14 00:00:00,7,Management,IT,65.03,0.065
2025-03-14 00:00:00,7,Management,OTHER,64.44,0.064
2025-03-14 00:00:00,8,Executive Office,AC,781.61,0.782
2025-03-14 00:00:00,8,Executive Office,LIGHTING,104.54,0.105
2025-03-14 00:00:00,8,Executive Office,IT,75.29,0.075
2025-03-14 00:00:00,8,Executive Office,OTHER,61.83,0.062
2025-03-14 01:00:00,1,Lobby,AC,697.69,0.698
2025-03-14 01:00:00,1,Lobby,LIGHTING,100.35,0.1
2025-03-14 01:00:00,1,Lobby,IT,102.99,0.103
2025-03-14 01:00:00,1,Lobby,ELEVATOR,687.79,0.688
2025-03-14 01:00:00,1,Lobby,OTHER,48.8,0.049
2025-03-14 01:00:00,2,HR,AC,658.39,0.658
2025-03-14 01:00:00,2,HR,LIGHTING,115.78,0.116
2025-03-14 01:00:00,2,HR,IT,91.77,0.092
2025-03-14 01:00:00,2,HR,OTHER,33.11,0.033
2025-03-14 01:00:00,3,IT,AC,707.78,0.708
2025-03-14 01:00:00,3,IT,LIGHTING,94.9,0.095
2025-03-14 01:00:00,3,IT,IT,133.04,0.133
2025-03-14 01:00:00,3,IT,ELEVATOR,488.67,0.489
2025-03-14 01:00:00,3,IT,OTHER,51.06,0.051
2025-03-14 01:00:00,4,Legal,AC,799.67,0.8
2025-03-14 01:00:00,4,Legal,LIGHTING,87.05,0.087
2025-03-14 01:00:00,4,Legal,IT,139.56,0.14
2025-03-14 01:00:00,4,Legal,OTHER,46.11,0.046
2025-03-14 01:00:00,5,Finance,AC,715.88,0.716
2025-03-14 01:00:00,5,Finance,LIGHTING,129.3,0.129
2025-03-14 01:00:00,5,Finance,IT,115.53,0.116
2025-03-14 01:00:00,5,Finance,OTHER,68.59,0.069
2025-03-14 01:00:00,6,Marketing,AC,646.91,0.647
2025-03-14 01:00:00,6,Marketing,LIGHTING,142.69,0.143
2025-03-14 01:00:00,6,Marketing,IT,72.43,0.072
2025-03-14 01:00:00,6,Marketing,OTHER,20.12,0.02
2025-03-14 01:00:00,7,Management,AC,610.3,0.61
2025-03-14 01:00:00,7,Management,LIGHTING,94.0,0.094
2025-03-14 01:00:00,7,Management,IT,114.87,0.115
2025-03-14 01:00:00,7,Management,OTHER,26.34,0.026
2025-03-14 01:00:00,8,Executive Office,AC,750.78,0.751
2025-03-14 01:00:00,8,Executive Office,LIGHTING,113.09,0.113
2025-03-14 01:00:00,8,Executive Office,IT,109.68,0.11
2025-03-14 01:00:00,8,Executive Office,OTHER,52.4,0.052
2025-03-14 02:00:00,1,Lobby,AC,716.48,0.716
2025-03-14 02:00:00,1,Lobby,LIGHTING,119.07,0.119
2025-03-14 02:00:00,1,Lobby,IT,85.05,0.085
2025-03-14 02:00:00,1,Lobby,ELEVATOR,693.24,0.693
2025-03-14 02:00:00,1,Lobby,OTHER,50.97,0.051
2025-03-14 02:00:00,2,HR,AC,672.65,0.673
2025-03-14 02:00:00,2,HR,LIGHTING,132.1,0.132
2025-03-14 02:00:00,2,HR,IT,83.96,0.084
2025-03-14 02:00:00,2,HR,OTHER,39.6,0.04
2025-03-14 02:00:00,3,IT,AC,615.67,0.616
2025-03-14 02:00:00,3,IT,LIGHTING,94.71,0.095
2025-03-14 02:00:00,3,IT,IT,95.65,0.096
2025-03-14 02:00:00,3,IT,ELEVATOR,623.54,0.624
2025-03-14 02:00:00,3,IT,OTHER,34.39,0.034
2025-03-14 02:00:00,4,Legal,AC,749.03,0.749
2025-03-14 02:00:00,4,Legal,LIGHTING,146.26,0.146
2025-03-14 02:00:00,4,Legal,IT,80.68,0.081
2025-03-14 02:00:00,4,Legal,OTHER,64.61,0.065
2025-03-14 02:00:00,5,Finance,AC,723.33,0.723
2025-03-14 02:00:00,5,Finance,LIGHTING,117.01,0.117
2025-03-14 02:00:00,5,Finance,IT,125.07,0.125
2025-03-14 02:00:00,5,Finance,OTHER,45.04,0.045
2025-03-14 02:00:00,6,Marketing,AC,647.33,0.647
2025-03-14 02:00:00,6,Marketing,LIGHTING,107.01,0.107
2025-03-14 02:00:00,6,Marketing,IT,110.32,0.11
2025-03-14 02:00:00,6,Marketing,OTHER,33.46,0.033
2025-03-14 02:00:00,7,Management,AC,728.9,0.729
2025-03-14 02:00:00,7,Management,LIGHTING,147.46,0.147
2025-03-14 02:00:00,7,Management,IT,144.49,0.144
2025-03-14 02:00:00,7,Management,OTHER,20.59,0.021
2025-03-14 02:00:00,8,Executive Office,AC,654.01,0.654
2025-03-14 02:00:00,8,Executive Office,LIGHTING,88.53,0.089
2025-03-14 02:00:00,8,Executive Office,IT,84.32,0.084
2025-03-14 02:00:00,8,Executive Office,OTHER,22.43,0.022
2025-03-14 03:00:00,1,Lobby,AC,609.75,0.61
2025-03-14 03:00:00,1,Lobby,LIGHTING,92.3,0.092
2025-03-14 03:00:00,1,Lobby,IT,120.86,0.121
2025-03-14 03:00:00,1,Lobby,ELEVATOR,557.65,0.558
2025-03-14 03:00:00,1,Lobby,OTHER,79.62,0.08
2025-03-14 03:00:00,2,HR,AC,682.05,0.682
2025-03-14 03:00:00,2,HR,LIGHTING,111.46,0.111
2025-03-14 03:00:00,2,HR,IT,121.41,0.121
2025-03-14 03:00:00,2,HR,OTHER,26.08,0.026
2025-03-14 03:00:00,3,IT,AC,726.45,0.726
2025-03-14 03:00:00,3,IT,LIGHTING,89.19,0.089
2025-03-14 03:00:00,3,IT,IT,144.33,0.144
2025-03-14 03:00:00,3,IT,ELEVATOR,522.15,0.522
2025-03-14 03:00:00,3,IT,OTHER,51.3,0.051
2025-03-14 03:00:00,4,Legal,AC,678.04,0.678
2025-03-14 03:00:00,4,Legal,LIGHTING,115.31,0.115
2025-03-14 03:00:00,4,Legal,IT,104.93,0.105
2025-03-14 03:00:00,4,Legal,OTHER,79.28,0.079
2025-03-14 03:00:00,5,Finance,AC,614.54,0.615
2025-03-14 03:00:00,5,Finance,LIGHTING,107.83,0.108
2025-03-14 03:00:00,5,Finance,IT,90.66,0.091
2025-03-14 03:00:00,5,Finance,OTHER,36.06,0.036
2025-03-14 03:00:00,6,Marketing,AC,747.54,0.748
2025-03-14 03:00:00,6,Marketing,LIGHTING,87.67,0.088
2025-03-14 03:00:00,6,Marketing,IT,139.84,0.14
2025-03-14 03:00:00,6,Marketing,OTHER,58.95,0.059
2025-03-14 03:00:00,7,Management,AC,697.47,0.697
2025-03-14 03:00:00,7,Management,LIGHTING,146.25,0.146
2025-03-14 03:00:00,7,Management,IT,87.39,0.087
2025-03-14 03:00:00,7,Management,OTHER,63.0,0.063
2025-03-14 03:00:00,8,Executive Office,AC,691.5,0.691
2025-03-14 03:00:00,8,Executive Office,LIGHTING,111.98,0.112
2025-03-14 03:00:00,8,Executive Office,IT,88.14,0.088
2025-03-14 03:00:00,8,Executive Office,OTHER,28.49,0.028
2025-03-14 04:00:00,1,Lobby,AC,741.75,0.742
2025-03-14 04:00:00,1,Lobby,LIGHTING,143.49,0.143
2025-03-14 04:00:00,1,Lobby,IT,112.89,0.113
2025-03-14 04:00:00,1,Lobby,ELEVATOR,428.38,0.428
2025-03-14 04:00:00,1,Lobby,OTHER,57.72,0.058
2025-03-14 04:00:00,2,HR,AC,786.23,0.786
2025-03-14 04:00:00,2,HR,LIGHTING,127.21,0.127
2025-03-14 04:00:00,2,HR,IT,62.4,0.062
2025-03-14 04:00:00,2,HR,OTHER,66.12,0.066
2025-03-14 04:00:00,3,IT,AC,689.27,0.689
2025-03-14 04:00:00,3,IT,LIGHTING,136.15,0.136
2025-03-14 04:00:00,3,IT,IT,141.37,0.141
2025-03-14 04:00:00,3,IT,ELEVATOR,658.83,0.659
2025-03-14 04:00:00,3,IT,OTHER,61.05,0.061
2025-03-14 04:00:00,4,Legal,AC,674.9,0.675
2025-03-14 04:00:00,4,Legal,LIGHTING,82.26,0.082
2025-03-14 04:00:00,4,Legal,IT,90.78,0.091
2025-03-14 04:00:00,4,Legal,OTHER,35.31,0.035
2025-03-14 04:00:00,5,Finance,AC,634.67,0.635
2025-03-14 04:00:00,5,Finance,LIGHTING,81.97,0.082
2025-03-14 04:00:00,5,Finance,IT,79.55,0.08
2025-03-14 04:00:00,5,Finance,OTHER,75.01,0.075
2025-03-14 04:00:00,6,Marketing,AC,792.0,0.792
2025-03-14 04:00:00,6,Marketing,LIGHTING,128.78,0.129
2025-03-14 04:00:00,6,Marketing,IT,137.88,0.138
2025-03-14 04:00:00,6,Marketing,OTHER,61.11,0.061
2025-03-14 04:00:00,7,Management,AC,618.8,0.619
2025-03-14 04:00:00,7,Management,LIGHTING,88.23,0.088
2025-03-14 04:00:00,7,Management,IT,136.04,0.136
2025-03-14 04:00:00,7,Management,OTHER,31.11,0.031
2025-03-14 04:00:00,8,Executive Office,AC,603.88,0.604
2025-03-14 04:00:00,8,Executive Office,LIGHTING,124.34,0.124
2025-03-14 04:00:00,8,Executive Office,IT,128.9,0.129
2025-03-14 04:00:00,8,Executive Office,OTHER,56.01,0.056
2025-03-14 05:00:00,1,Lobby,AC,642.8,0.643
2025-03-14 05:00:00,1,Lobby,LIGHTING,129.49,0.129
2025-03-14 05:00:00,1,Lobby,IT,90.52,0.091
2025-03-14 05:00:00,1,Lobby,ELEVATOR,572.54,0.573
2025-03-14 05:00:00,1,Lobby,OTHER,36.5,0.037
2025-03-14 05:00:00,2,HR,AC,694.07,0.694
2025-03-14 05:00:00,2,HR,LIGHTING,109.46,0.109
2025-03-14 05:00:00,2,HR,IT,109.75,0.11
2025-03-14 05:00:00,2,HR,OTHER,77.73,0.078
2025-03-14 05:00:00,3,IT,AC,709.88,0.71
2025-03-14 05:00:00,3,IT,LIGHTING,84.64,0.085
2025-03-14 05:00:00,3,IT,IT,84.29,0.084
2025-03-14 05:00:00,3,IT,ELEVATOR,687.12,0.687
2025-03-14 05:00:00,3,IT,OTHER,20.07,0.02
2025-03-14 05:00:00,4,Legal,AC,745.55,0.746
2025-03-14 05:00:00,4,Legal,LIGHTING,96.87,0.097
2025-03-14 05:00:00,4,Legal,IT,104.27,0.104
2025-03-14 05:00:00,4,Legal,OTHER,68.28,0.068
2025-03-14 05:00:00,5,Finance,AC,780.46,0.78
2025-03-14 05:00:00,5,Finance,LIGHTING,149.56,0.15
2025-03-14 05:00:00,5,Finance,IT,89.02,0.089
2025-03-14 05:00:00,5,Finance,OTHER,24.26,0.024
2025-03-14 05:00:00,6,Marketing,AC,701.21,0.701
2025-03-14 05:00:00,6,Marketing,LIGHTING,136.53,0.137
2025-03-14 05:00:00,6,Marketing,IT,147.89,0.148
2025-03-14 05:00:00,6,Marketing,OTHER,35.8,0.036
2025-03-14 05:00:00,7,Management,AC,628.8,0.629
2025-03-14 05:00:00,7,Management,LIGHTING,104.92,0.105
2025-03-14 05:00:00,7,Management,IT,93.25,0.093
2025-03-14 05:00:00,7,Management,OTHER,76.28,0.076
2025-03-14 05:00:00,8,Executive Office,AC,763.53,0.764
2025-03-14 05:00:00,8,Executive Office,LIGHTING,149.83,0.15
2025-03-14 05:00:00,8,Executive Office,IT,83.74,0.084
2025-03-14 05:00:00,8,Executive Office,OTHER,37.77,0.038
2025-03-14 06:00:00,1,Lobby,AC,671.63,0.672
2025-03-14 06:00:00,1,Lobby,LIGHTING,137.7,0.138
2025-03-14 06:00:00,1,Lobby,IT,101.16,0.101
2025-03-14 06:00:00,1,Lobby,ELEVATOR,456.18,0.456
2025-03-14 06:00:00,1,Lobby,OTHER,46.98,0.047
2025-03-14 06:00:00,2,HR,AC,653.36,0.653
2025-03-14 06:00:00,2,HR,LIGHTING,108.48,0.108
2025-03-14 06:00:00,2,HR,IT,77.9,0.078
2025-03-14 06:00:00,2,HR,OTHER,71.74,0.072
2025-03-14 06:00:00,3,IT,AC,627.49,0.627
2025-03-14 06:00:00,3,IT,LIGHTING,144.19,0.144
2025-03-14 06:00:00,3,IT,IT,138.6,0.139
2025-03-14 06:00:00,3,IT,ELEVATOR,485.86,0.486
2025-03-14 06:00:00,3,IT,OTHER,69.8,0.07
2025-03-14 06:00:00,4,Legal,AC,751.01,0.751
2025-03-14 06:00:00,4,Legal,LIGHTING,135.5,0.135
2025-03-14 06:00:00,4,Legal,IT,99.79,0.1
2025-03-14 06:00:00,4,Legal,OTHER,45.09,0.045
2025-03-14 06:00:00,5,Finance,AC,658.1,0.658
2025-03-14 06:00:00,5,Finance,LIGHTING,135.2,0.135
2025-03-14 06:00:00,5,Finance,IT,149.37,0.149
2025-03-14 06:00:00,5,Finance,OTHER,49.01,0.049
2025-03-14 06:00:00,6,Marketing,AC,734.58,0.735
2025-03-14 06:00:00,6,Marketing,LIGHTING,81.24,0.081
2025-03-14 06:00:00,6,Marketing,IT,141.04,0.141
2025-03-14 06:00:00,6,Marketing,OTHER,37.97,0.038
2025-03-14 06:00:00,7,Management,AC,617.63,0.618
2025-03-14 06:00:00,7,Management,LIGHTING,83.88,0.084
2025-03-14 06:00:00,7,Management,IT,65.22,0.065
2025-03-14 06:00:00,7,Management,OTHER,66.84,0.067
2025-03-14 06:00:00,8,Executive Office,AC,767.31,0.767
2025-03-14 06:00:00,8,Executive Office,LIGHTING,129.57,0.13
2025-03-14 06:00:00,8,Executive Office,IT,75.98,0.076
2025-03-14 06:00:00,8,Executive Office,OTHER,29.63,0.03
2025-03-14 07:00:00,1,Lobby,AC,605.7,0.606
2025-03-14 07:00:00,1,Lobby,LIGHTING,141.51,0.142
2025-03-14 07:00:00,1,Lobby,IT,94.99,0.095
2025-03-14 07:00:00,1,Lobby,ELEVATOR,632.38,0.632
2025-03-14 07:00:00,1,Lobby,OTHER,47.98,0.048
2025-03-14 07:00:00,2,HR,AC,628.61,0.629
2025-03-14 07:00:00,2,HR,LIGHTING,137.96,0.138
2025-03-14 07:00:00,2,HR,IT,124.59,0.125
2025-03-14 07:00:00,2,HR,OTHER,41.64,0.042
2025-03-14 07:00:00,3,IT,AC,696.35,0.696
2025-03-14 07:00:00,3,IT,LIGHTING,120.02,0.12
2025-03-14 07:00:00,3,IT,IT,133.68,0.134
2025-03-14 07:00:00,3,IT,ELEVATOR,501.51,0.502
2025-03-14 07:00:00,3,IT,OTHER,52.84,0.053
2025-03-14 07:00:00,4,Legal,AC,799.69,0.8
2025-03-14 07:00:00,4,Legal,LIGHTING,84.81,0.085
2025-03-14 07:00:00,4,Legal,IT,117.35,0.117
2025-03-14 07:00:00,4,Legal,OTHER,70.55,0.071
2025-03-14 07:00:00,5,Finance,AC,680.95,0.681
2025-03-14 07:00:00,5,Finance,LIGHTING,84.64,0.085
2025-03-14 07:00:00,5,Finance,IT,68.31,0.068
2025-03-14 07:00:00,5,Finance,OTHER,48.32,0.048
2025-03-14 07:00:00,6,Marketing,AC,601.77,0.602
2025-03-14 07:00:00,6,Marketing,LIGHTING,131.98,0.132
2025-03-14 07:00:00,6,Marketing,IT,118.33,0.118
2025-03-14 07:00:00,6,Marketing,OTHER,61.27,0.061
2025-03-14 07:00:00,7,Management,AC,673.99,0.674
2025-03-14 07:00:00,7,Management,LIGHTING,108.57,0.109
2025-03-14 07:00:00,7,Management,IT,115.89,0.116
2025-03-14 07:00:00,7,Management,OTHER,33.1,0.033
2025-03-14 07:00:00,8,Executive Office,AC,612.41,0.612
2025-03-14 07:00:00,8,Executive Office,LIGHTING,88.44,0.088
2025-03-14 07:00:00,8,Executive Office,IT,86.68,0.087
2025-03-14 07:00:00,8,Executive Office,OTHER,63.41,0.063
2025-03-14 08:00:00,1,Lobby,AC,675.05,0.675
2025-03-14 08:00:00,1,Lobby,LIGHTING,133.88,0.134
2025-03-14 08:00:00,1,Lobby,IT,125.69,0.126
2025-03-14 08:00:00,1,Lobby,ELEVATOR,544.73,0.545
2025-03-14 08:00:00,1,Lobby,OTHER,58.95,0.059
2025-03-14 08:00:00,2,HR,AC,688.68,0.689
2025-03-14 08:00:00,2,HR,LIGHTING,90.5,0.09
2025-03-14 08:00:00,2,HR,IT,125.67,0.126
2025-03-14 08:00:00,2,HR,OTHER,48.46,0.048
2025-03-14 08:00:00,3,IT,AC,612.94,0.613
2025-03-14 08:00:00,3,IT,LIGHTING,132.3,0.132
2025-03-14 08:00:00,3,IT,IT,92.71,0.093
2025-03-14 08:00:00,3,IT,ELEVATOR,643.05,0.643
2025-03-14 08:00:00,3,IT,OTHER,22.0,0.022
2025-03-14 08:00:00,4,Legal,AC,780.56,0.781
2025-03-14 08:00:00,4,Legal,LIGHTING,133.91,0.134
2025-03-14 08:00:00,4,Legal,IT,77.66,0.078
2025-03-14 08:00:00,4,Legal,OTHER,58.67,0.059
2025-03-14 08:00:00,5,Finance,AC,695.77,0.696
2025-03-14 08:00:00,5,Finance,LIGHTING,106.26,0.106
2025-03-14 08:00:00,5,Finance,IT,68.9,0.069
2025-03-14 08:00:00,5,Finance,OTHER,59.68,0.06
2025-03-14 08:00:00,6,Marketing,AC,711.64,0.712
2025-03-14 08:00:00,6,Marketing,LIGHTING,97.83,0.098
2025-03-14 08:00:00,6,Marketing,IT,66.91,0.067
2025-03-14 08:00:00,6,Marketing,OTHER,77.8,0.078
2025-03-14 08:00:00,7,Management,AC,760.52,0.761
2025-03-14 08:00:00,7,Management,LIGHTING,142.59,0.143
2025-03-14 08:00:00,7,Management,IT,68.36,0.068
2025-03-14 08:00:00,7,Management,OTHER,50.89,0.051
2025-03-14 08:00:00,8,Executive Office,AC,768.07,0.768
2025-03-14 08:00:00,8,Executive Office,LIGHTING,117.68,0.118
2025-03-14 08:00:00,8,Executive Office,IT,114.23,0.114
2025-03-14 08:00:00,8,Executive Office,OTHER,56.67,0.057
2025-03-14 09:00:00,1,Lobby,AC,775.66,0.776
2025-03-14 09:00:00,1,Lobby,LIGHTING,133.85,0.134
2025-03-14 09:00:00,1,Lobby,IT,126.03,0.126
2025-03-14 09:00:00,1,Lobby,ELEVATOR,688.46,0.688
2025-03-14 09:00:00,1,Lobby,OTHER,53.4,0.053
2025-03-14 09:00:00,2,HR,AC,696.32,0.696
2025-03-14 09:00:00,2,HR,LIGHTING,138.55,0.139
2025-03-14 09:00:00,2,HR,IT,76.01,0.076
2025-03-14 09:00:00,2,HR,OTHER,27.23,0.027
2025-03-14 09:00:00,3,IT,AC,673.24,0.673
2025-03-14 09:00:00,3,IT,LIGHTING,111.52,0.112
2025-03-14 09:00:00,3,IT,IT,145.31,0.145
2025-03-14 09:00:00,3,IT,ELEVATOR,601.3,0.601
2025-03-14 09:00:00,3,IT,OTHER,36.14,0.036
2025-03-14 09:00:00,4,Legal,AC,664.88,0.665
2025-03-14 09:00:00,4,Legal,LIGHTING,121.25,0.121
2025-03-14 09:00:00,4,Legal,IT,124.94,0.125
2025-03-14 09:00:00,4,Legal,OTHER,70.9,0.071
2025-03-14 09:00:00,5,Finance,AC,685.06,0.685
2025-03-14 09:00:00,5,Finance,LIGHTING,144.83,0.145
2025-03-14 09:00:00,5,Finance,IT,129.31,0.129
2025-03-14 09:00:00,5,Finance,OTHER,79.25,0.079
2025-03-14 09:00:00,6,Marketing,AC,615.44,0.615
2025-03-14 09:00:00,6,Marketing,LIGHTING,100.6,0.101
2025-03-14 09:00:00,6,Marketing,IT,77.83,0.078
2025-03-14 09:00:00,6,Marketing,OTHER,74.7,0.075
2025-03-14 09:00:00,7,Management,AC,675.81,0.676
2025-03-14 09:00:00,7,Management,LIGHTING,84.17,0.084
2025-03-14 09:00:00,7,Management,IT,112.37,0.112
2025-03-14 09:00:00,7,Management,OTHER,21.41,0.021
2025-03-14 09:00:00,8,Executive Office,AC,650.66,0.651
2025-03-14 09:00:00,8,Executive Office,LIGHTING,125.42,0.125
2025-03-14 09:00:00,8,Executive Office,IT,106.56,0.107
2025-03-14 09:00:00,8,Executive Office,OTHER,39.9,0.04
2025-03-14 10:00:00,1,Lobby,AC,681.46,0.681
2025-03-14 10:00:00,1,Lobby,LIGHTING,144.48,0.144
2025-03-14 10:00:00,1,Lobby,IT,84.28,0.084
2025-03-14 10:00:00,1,Lobby,ELEVATOR,411.25,0.411
2025-03-14 10:00:00,1,Lobby,OTHER,52.09,0.052
2025-03-14 10:00:00,2,HR,AC,742.81,0.743
2025-03-14 10:00:00,2,HR,LIGHTING,94.14,0.094
2025-03-14 10:00:00,2,HR,IT,85.43,0.085
2025-03-14 10:00:00,2,HR,OTHER,51.06,0.051
2025-03-14 10:00:00,3,IT,AC,743.7,0.744
2025-03-14 10:00:00,3,IT,LIGHTING,120.41,0.12
2025-03-14 10:00:00,3,IT,IT,61.94,0.062
2025-03-14 10:00:00,3,IT,ELEVATOR,439.27,0.439
2025-03-14 10:00:00,3,IT,OTHER,61.39,0.061
2025-03-14 10:00:00,4,Legal,AC,792.57,0.793
2025-03-14 10:00:00,4,Legal,LIGHTING,133.26,0.133
2025-03-14 10:00:00,4,Legal,IT,83.27,0.083
2025-03-14 10:00:00,4,Legal,OTHER,45.66,0.046
2025-03-14 10:00:00,5,Finance,AC,648.03,0.648
2025-03-14 10:00:00,5,Finance,LIGHTING,147.9,0.148
2025-03-14 10:00:00,5,Finance,IT,122.26,0.122
2025-03-14 10:00:00,5,Finance,OTHER,44.15,0.044
2025-03-14 10:00:00,6,Marketing,AC,717.68,0.718
2025-03-14 10:00:00,6,Marketing,LIGHTING,83.85,0.084
2025-03-14 10:00:00,6,Marketing,IT,128.62,0.129
2025-03-14 10:00:00,6,Marketing,OTHER,20.09,0.02
2025-03-14 10:00:00,7,Management,AC,732.3,0.732
2025-03-14 10:00:00,7,Management,LIGHTING,99.6,0.1
2025-03-14 10:00:00,7,Management,IT,141.89,0.142
2025-03-14 10:00:00,7,Management,OTHER,42.52,0.043
2025-03-14 10:00:00,8,Executive Office,AC,678.98,0.679
2025-03-14 10:00:00,8,Executive Office,LIGHTING,140.8,0.141
2025-03-14 10:00:00,8,Executive Office,IT,82.58,0.083
2025-03-14 10:00:00,8,Executive Office,OTHER,41.69,0.042
2025-03-14 11:00:00,1,Lobby,AC,605.78,0.606
2025-03-14 11:00:00,1,Lobby,LIGHTING,138.84,0.139
2025-03-14 11:00:00,1,Lobby,IT,87.03,0.087
2025-03-14 11:00:00,1,Lobby,ELEVATOR,504.14,0.504
